#{"t_start": 1708333832.0969012, "env_id": "None"}
r,l,t
-19.0,25,67.229717
-38.0,49,67.285436
-34.0,40,67.331864
-20.0,26,67.362693
3.0,8,67.372437
-14.0,25,67.402658
2.0,9,67.415129
-3.0,14,67.432243
6.0,5,67.438156
-12.0,18,67.460759
-1.0,12,67.477386
6.0,5,67.486036
-17.0,23,67.523681
-2.0,13,67.542156
-25.0,36,67.59526
-22.0,28,67.639729
-6.0,12,67.657695
2.0,9,67.671396
-5.0,11,67.685693
-20.0,31,67.722356
-14.0,20,67.749519
-23.0,29,67.785519
-22.0,28,67.818617
1.0,10,67.830821
-63.0,74,67.922354
-4.0,15,67.943459
-9.0,20,67.966844
-47.0,58,68.035777
-18.0,29,68.072498
5.0,6,68.080124
-12.0,23,68.108812
-23.0,29,68.144595
-14.0,20,68.175394
-33.0,44,68.229085
-31.0,37,68.277291
-17.0,23,68.303091
-18.0,29,68.335965
-30.0,36,68.379285
-12.0,18,68.401424
-22.0,28,68.4378
-10.0,16,68.455899
-34.0,40,68.506232
-46.0,52,68.576726
-31.0,37,68.621905
-2.0,13,68.639106
8.0,3,68.642675
0.0,11,68.655414
7.0,4,68.660157
-8.0,19,68.687307
-6.0,12,68.703833
-4.0,10,68.71656
-7.0,18,68.738329
5.0,6,68.745559
8.0,3,68.749439
-6.0,17,68.770348
-19.0,25,68.803294
-26.0,37,68.849948
-3.0,9,68.86157
5.0,6,68.87037
-11.0,17,68.894865
-17.0,23,68.926652
-21.0,27,68.959836
-12.0,18,68.983961
1.0,5,68.993048
-27.0,33,69.036149
-30.0,36,69.086717
10.0,1,69.091264
-71.0,82,69.198595
-5.0,16,69.217342
2.0,9,69.228169
-13.0,19,69.250613
0.0,11,69.264013
-1.0,12,69.277629
-44.0,50,69.335894
5.0,6,69.343132
-6.0,17,70.603332
-2.0,13,70.617032
-8.0,19,70.637439
-2.0,8,70.646081
-25.0,31,70.68154
-12.0,23,70.70919
-19.0,25,70.740165
3.0,8,70.75003
-22.0,28,70.782579
-8.0,14,70.797232
-20.0,26,70.824633
-3.0,14,70.839715
-6.0,17,70.857101
-15.0,21,70.882925
-8.0,14,70.898068
-32.0,43,70.94544
-14.0,20,70.971502
-2.0,8,70.982897
-17.0,23,71.009365
-23.0,34,71.046754
-14.0,20,71.068322
-14.0,20,71.091858
-8.0,14,71.107719
-20.0,31,71.143625
-1.0,12,71.157538
-1.0,7,71.165688
-16.0,22,71.192815
-2.0,8,71.202113
3.0,8,71.211077
5.0,6,71.218176
-12.0,18,71.237717
-22.0,33,71.273507
9.0,2,71.275858
-34.0,40,71.321743
-28.0,39,71.363899
-6.0,12,71.377039
-13.0,19,71.40087
-6.0,17,71.419794
-13.0,24,71.449308
-10.0,16,71.469821
-18.0,24,71.501328
-32.0,38,71.543443
-25.0,31,71.577307
8.0,3,71.580701
-3.0,9,71.590262
4.0,7,71.600856
-3.0,9,71.610761
-2.0,8,71.61971
-39.0,45,71.673999
-3.0,9,71.685509
-18.0,24,71.718694
-22.0,28,71.752319
-14.0,20,71.775346
-17.0,28,71.806132
-14.0,20,71.834158
-7.0,18,71.871999
-17.0,23,71.905108
-3.0,14,71.928173
-3.0,9,71.938783
-4.0,10,71.953447
-11.0,22,71.989045
-63.0,69,72.090899
-36.0,42,72.150092
-1.0,7,72.158798
-6.0,12,72.174346
-7.0,13,72.193052
-24.0,30,72.228147
-6.0,17,72.251489
1.0,10,72.263087
8.0,3,72.266493
-5.0,16,72.284918
3.0,8,72.294261
-11.0,17,72.313607
-19.0,25,72.344001
1.0,10,72.356431
-36.0,42,72.403941
-22.0,33,72.442892
-57.0,63,72.521556
-27.0,33,72.574896
-12.0,18,72.600864
-4.0,10,72.616981
-22.0,28,72.658651
-27.0,33,72.705181
-23.0,29,72.743049
-3.0,14,72.76679
-31.0,37,72.81281
-17.0,23,72.842198
0.0,11,72.855951
6.0,5,72.86274
-13.0,24,72.89798
-59.0,70,72.989489
-11.0,17,73.011805
-14.0,20,73.037785
-25.0,36,73.085309
1.0,5,73.091293
-5.0,11,73.104785
5.0,6,73.112433
-19.0,25,73.144543
-7.0,18,74.595496
-21.0,27,74.628894
-20.0,31,74.670373
-23.0,29,74.705101
-6.0,12,74.720751
1.0,5,74.726729
-41.0,47,74.786417
6.0,5,74.792249
-3.0,14,74.809182
-23.0,29,74.846973
7.0,4,74.855291
8.0,3,74.86046
-12.0,23,74.896239
-31.0,37,74.948686
-7.0,13,74.972644
-11.0,17,75.000235
-3.0,9,75.016613
-5.0,11,75.036164
7.0,4,75.043309
-11.0,17,75.07398
8.0,3,75.078965
-3.0,14,75.099671
1.0,5,75.105674
-37.0,48,75.168116
-17.0,28,75.201142
-9.0,20,75.224353
-5.0,16,75.24518
-27.0,38,75.293666
-4.0,15,75.313397
-11.0,17,75.333089
-9.0,15,75.349817
-10.0,16,75.368468
-15.0,21,75.405506
-6.0,12,75.427034
-26.0,32,75.472862
-26.0,37,75.522799
-10.0,16,75.542467
-26.0,32,75.59819
-9.0,15,75.620543
-4.0,10,75.633717
-22.0,28,75.672004
-54.0,65,75.766347
-20.0,26,75.801689
-10.0,16,75.822503
-42.0,53,75.889085
-39.0,50,75.956116
6.0,5,75.962312
-28.0,34,76.006516
-1.0,12,76.027732
-10.0,16,76.047931
-19.0,30,76.08633
-5.0,16,76.106158
3.0,8,76.118947
-9.0,20,76.144964
-37.0,43,76.202462
-15.0,21,76.234977
-2.0,8,76.247592
-9.0,20,76.273143
-8.0,19,76.300837
-7.0,18,76.327324
