#{"t_start": 1708508971.0591848, "env_id": "None"}
r,l,t
8.0,3,0.716459
8.0,2,0.717879
10.0,1,0.718628
10.0,1,0.719637
10.0,1,0.720639
10.0,1,0.721398
4.0,7,0.724608
10.0,1,0.725188
10.0,1,0.725922
10.0,1,0.727519
10.0,1,0.728419
10.0,1,0.729021
10.0,1,0.729657
10.0,1,0.730381
10.0,1,0.731622
10.0,1,0.732759
10.0,1,0.733884
10.0,1,0.734575
8.0,3,0.73647
10.0,1,0.737165
8.0,2,0.738661
10.0,1,0.73934
8.0,2,0.741696
10.0,1,0.743673
4.0,6,0.748517
10.0,1,0.749287
8.0,2,0.750809
10.0,1,0.751467
10.0,1,0.75234
10.0,1,0.753427
10.0,1,0.754048
10.0,1,0.755061
10.0,1,0.75568
10.0,1,0.756283
10.0,1,0.756879
0.0,6,0.759982
10.0,1,0.760962
3.0,7,0.764816
6.0,4,0.767169
8.0,3,0.769027
10.0,1,0.77006
10.0,1,0.771088
10.0,1,0.771711
10.0,1,0.772332
3.0,7,0.775737
10.0,1,0.777226
10.0,1,0.77873
10.0,1,0.779695
10.0,1,0.780557
8.0,2,0.782404
10.0,1,0.783294
0.0,6,0.786515
10.0,1,0.78721
10.0,1,0.78785
10.0,1,0.788475
10.0,1,0.78954
10.0,1,0.790188
10.0,1,0.790834
10.0,1,0.791934
10.0,1,0.79258
10.0,1,0.793637
10.0,1,0.79428
10.0,1,0.794916
10.0,1,0.795726
10.0,1,0.796636
10.0,1,0.797304
10.0,1,0.798596
10.0,1,0.79938
9.0,2,0.800906
10.0,1,0.801549
10.0,1,0.802587
10.0,1,0.803216
10.0,1,0.803829
10.0,1,0.804446
10.0,1,0.805056
10.0,1,0.806092
10.0,1,0.807142
5.0,5,0.809811
10.0,1,0.810454
10.0,1,0.811491
10.0,1,0.812286
-4.0,9,0.81687
5.0,5,0.819599
10.0,1,0.820272
10.0,1,0.820886
4.0,7,0.824376
10.0,1,0.825057
10.0,1,0.826109
10.0,1,0.826764
10.0,1,0.827435
6.0,5,0.830124
8.0,2,0.831873
10.0,1,0.832524
10.0,1,0.833138
10.0,1,0.833746
10.0,1,0.834345
10.0,1,0.834944
10.0,1,0.835538
10.0,1,0.836135
10.0,1,0.836736
10.0,1,0.837334
10.0,1,0.837929
10.0,1,0.838525
10.0,1,0.839281
7.0,3,0.841177
10.0,1,0.841809
10.0,1,0.842415
10.0,1,0.843026
8.0,2,0.8445
10.0,1,0.845159
10.0,1,0.845807
10.0,1,0.847241
10.0,1,0.848377
10.0,1,0.849178
10.0,1,0.849851
10.0,1,0.850496
10.0,1,0.851153
8.0,3,0.853205
10.0,1,0.85387
10.0,1,0.854934
10.0,1,0.855573
10.0,1,0.85672
10.0,1,0.857406
10.0,1,0.858533
10.0,1,0.859201
4.0,6,0.862842
10.0,1,0.863641
10.0,1,0.864295
10.0,1,0.864915
10.0,1,0.865522
6.0,5,0.868148
8.0,2,0.869592
4.0,6,0.872713
10.0,1,0.873387
10.0,1,0.874006
10.0,1,0.874625
10.0,1,0.87524
10.0,1,0.875854
10.0,1,0.876891
10.0,1,0.877614
10.0,1,0.878233
7.0,3,0.880477
10.0,1,0.881174
10.0,1,0.881866
10.0,1,0.882992
10.0,1,0.884032
10.0,1,0.884656
10.0,1,0.885259
10.0,1,0.885865
6.0,4,0.888116
10.0,1,0.888777
10.0,1,0.889381
10.0,1,0.889978
10.0,1,0.890574
10.0,1,0.891593
10.0,1,0.892616
10.0,1,0.893235
6.0,5,0.895837
10.0,1,0.896679
10.0,1,0.89732
10.0,1,0.897941
10.0,1,0.899046
10.0,1,0.899675
10.0,1,0.900282
6.0,4,0.902461
10.0,1,0.903095
10.0,1,0.903808
10.0,1,0.904448
10.0,1,0.905075
10.0,1,0.906182
10.0,1,0.906825
10.0,1,0.907464
10.0,1,0.908079
10.0,1,0.908694
10.0,1,0.909314
8.0,2,0.910776
10.0,1,0.911472
10.0,1,0.912103
10.0,1,0.912707
10.0,1,0.91337
10.0,1,0.914099
7.0,4,0.916594
10.0,1,0.917638
10.0,1,0.918267
10.0,1,0.918872
10.0,1,0.91948
10.0,1,0.920128
10.0,1,0.920734
10.0,1,0.921337
8.0,3,0.923137
10.0,1,0.92376
10.0,1,0.924359
4.0,6,0.927292
10.0,1,0.928043
10.0,1,0.928663
10.0,1,0.929955
10.0,1,0.930749
4.0,7,0.934245
10.0,1,0.935325
10.0,1,0.936021
10.0,1,0.936663
10.0,1,0.937752
10.0,1,0.938401
10.0,1,0.93945
10.0,1,0.940223
10.0,1,0.940858
10.0,1,0.941457
10.0,1,0.94206
10.0,1,0.942656
10.0,1,0.943265
10.0,1,0.944046
10.0,1,0.944816
10.0,1,0.945529
10.0,1,0.946196
10.0,1,0.946854
6.0,4,0.949319
10.0,1,0.950369
-2.0,7,0.953872
10.0,1,0.954541
10.0,1,0.955155
10.0,1,0.955763
10.0,1,0.956374
10.0,1,0.957368
10.0,1,0.957979
10.0,1,0.958964
10.0,1,0.959573
10.0,1,0.960623
10.0,1,0.961622
10.0,1,0.96225
10.0,1,0.962847
10.0,1,0.963449
10.0,1,0.964149
10.0,1,0.964766
10.0,1,0.965363
10.0,1,0.966491
10.0,1,0.967113
7.0,4,0.969324
10.0,1,0.969938
10.0,1,0.970919
10.0,1,0.971522
10.0,1,0.972497
10.0,1,0.973097
10.0,1,0.973689
10.0,1,0.97427
10.0,1,0.974848
5.0,5,0.977391
10.0,1,0.978156
10.0,1,0.979492
10.0,1,0.980617
10.0,1,0.981281
10.0,1,0.982341
10.0,1,0.982995
10.0,1,0.984044
10.0,1,0.984694
10.0,1,0.985392
10.0,1,0.986461
10.0,1,0.987092
10.0,1,0.988131
8.0,3,0.989931
10.0,1,0.990559
10.0,1,0.991166
7.0,3,0.993015
10.0,1,0.994115
10.0,1,0.994737
10.0,1,0.995399
8.0,3,0.997427
10.0,1,0.998073
10.0,1,0.999103
10.0,1,0.99973
10.0,1,1.000338
10.0,1,1.000945
2.0,9,1.005153
10.0,1,1.005777
0.0,5,1.008374
10.0,1,1.009011
10.0,1,1.010013
10.0,1,1.010614
10.0,1,1.011194
10.0,1,1.01178
6.0,5,1.014352
10.0,1,1.015049
10.0,1,1.015655
10.0,1,1.016251
6.0,5,1.019011
10.0,1,1.019678
10.0,1,1.020739
10.0,1,1.02138
3.0,6,1.024473
10.0,1,1.025584
10.0,1,1.026226
10.0,1,1.027289
