#{"t_start": 1708082663.01735, "env_id": "None"}
r,l,t
-6.0,12,74.067933
-28.0,34,74.105537
-12.0,18,74.125319
-16.0,22,74.152382
-16.0,27,74.182452
-9.0,20,74.203431
-44.0,55,74.26532
-8.0,19,74.285813
-10.0,21,74.309308
-14.0,20,74.331077
-27.0,38,74.374359
-40.0,46,74.424207
-57.0,63,74.495275
-18.0,24,74.520935
-25.0,36,74.564683
-8.0,14,74.580389
-22.0,28,74.611217
-16.0,27,74.640557
-13.0,24,74.66957
-5.0,16,74.68733
-20.0,26,74.71567
-12.0,18,74.734721
6.0,5,74.740314
-8.0,14,74.755503
-6.0,12,74.769485
-24.0,30,74.804203
-11.0,17,74.82227
-8.0,14,74.837629
-9.0,20,74.859452
-3.0,9,74.869298
-9.0,15,74.887671
-4.0,10,74.898921
-11.0,22,74.92224
-7.0,13,74.936207
-56.0,67,75.014491
-18.0,29,75.047517
-3.0,9,75.058293
-11.0,17,75.076953
9.0,2,75.079166
-32.0,38,75.122892
-35.0,46,75.172971
-1.0,12,75.188828
6.0,5,75.194305
-2.0,8,75.203272
-8.0,19,75.224235
-18.0,24,75.249965
2.0,9,75.259597
-26.0,32,75.296889
-3.0,14,75.312742
-13.0,19,75.333101
-14.0,20,75.354726
-9.0,20,75.378013
-2.0,8,75.387871
-20.0,26,75.41813
-11.0,17,75.437105
-19.0,25,75.464465
-10.0,16,75.482724
-5.0,16,75.504691
-18.0,29,75.538962
-2.0,13,75.553747
5.0,6,75.560326
10.0,1,75.561527
-12.0,23,75.589168
-33.0,39,75.635498
-16.0,22,75.6616
-2.0,8,75.670761
-8.0,19,75.693526
-34.0,40,75.742232
-9.0,15,75.759843
-17.0,28,75.793686
-21.0,32,75.832507
8.0,3,75.835796
2.0,9,75.846354
-11.0,22,75.871238
-4.0,10,75.883255
-24.0,35,77.428612
-20.0,26,77.461124
-13.0,19,77.484447
-10.0,16,77.506572
9.0,2,77.509154
-16.0,22,77.535519
-2.0,8,77.544617
1.0,10,77.556363
-5.0,11,77.569908
0.0,11,77.583298
-9.0,15,77.604354
-6.0,17,77.624163
-12.0,23,77.650572
-33.0,39,77.705733
-19.0,30,77.752372
9.0,2,77.755334
0.0,11,77.770102
-9.0,15,77.79365
-25.0,31,77.854915
-8.0,14,77.876333
-23.0,34,77.930147
-8.0,14,77.949084
-1.0,7,77.957852
-1.0,7,77.96736
-8.0,19,77.991296
10.0,1,77.992606
-1.0,12,78.008988
-20.0,26,78.044468
-6.0,12,78.061027
-28.0,34,78.104876
-6.0,17,78.129421
-20.0,26,78.163419
-27.0,38,78.211784
-14.0,20,78.241045
-16.0,22,78.271225
-6.0,12,78.286275
-4.0,15,78.307375
1.0,10,78.321141
6.0,5,78.331427
-19.0,30,78.369281
7.0,4,78.374024
5.0,6,78.381358
-1.0,12,78.396008
-3.0,14,78.413102
7.0,4,78.418405
-67.0,73,78.510671
-6.0,12,78.526591
-4.0,15,78.548433
-36.0,47,78.607216
-12.0,18,78.630844
-31.0,42,78.690739
-41.0,52,78.758429
4.0,7,78.767535
-23.0,34,78.811477
-26.0,37,78.861323
2.0,9,78.872562
-30.0,41,78.924211
4.0,7,78.933094
-7.0,18,78.955445
-6.0,12,78.973188
-22.0,33,79.013801
-17.0,28,79.050042
-25.0,31,79.094922
-14.0,20,79.121103
-9.0,15,79.140066
-7.0,13,79.156771
-22.0,28,79.194564
-24.0,30,79.230797
-9.0,20,79.255345
-18.0,29,79.295556
-7.0,13,79.312944
-4.0,15,79.331281
7.0,4,79.336125
-23.0,34,79.38235
-14.0,25,79.414113
-7.0,13,79.431141
-17.0,23,79.460406
-16.0,27,79.500914
-21.0,32,79.542413
-10.0,21,79.569654
-10.0,16,79.591766
-6.0,12,79.607903
-8.0,14,79.625631
2.0,9,79.636883
-15.0,21,79.663327
-9.0,15,79.68235
7.0,4,79.6871
-12.0,18,79.712797
4.0,7,79.721971
-17.0,23,79.751113
3.0,8,79.761104
-22.0,28,79.795349
-7.0,13,79.814812
-31.0,42,79.868339
-3.0,14,79.886061
-45.0,56,79.961156
-16.0,27,79.998172
-23.0,29,80.039815
-5.0,11,80.056542
-24.0,30,80.094346
-29.0,35,80.142456
-16.0,22,81.735849
