#{"t_start": 1707388499.930891, "env_id": "None"}
r,l,t
-150.0,17,16.333901
-70.0,9,16.342672
-30.0,5,16.349496
-250.0,36,16.382626
60.0,5,16.387472
-80.0,10,16.397228
20.0,9,16.405879
-110.0,13,16.418497
-100.0,12,16.430288
-150.0,17,16.446797
90.0,2,16.448732
100.0,1,16.449788
-160.0,18,16.468845
-50.0,7,16.475703
-80.0,10,16.484891
100.0,1,16.485868
-30.0,5,16.490679
-60.0,8,16.498654
-70.0,9,16.507179
-50.0,7,16.513658
-70.0,9,16.522355
70.0,4,16.526395
100.0,1,16.527454
90.0,2,16.529452
-140.0,16,16.544735
40.0,7,16.551389
-20.0,13,16.566334
20.0,9,16.574916
-20.0,4,16.578839
-120.0,23,16.599938
-240.0,35,17.651975
-80.0,19,17.66962
-50.0,7,17.676678
40.0,7,17.683276
-70.0,9,17.692248
-10.0,3,17.695141
-10.0,3,17.698035
-100.0,21,17.720332
-180.0,20,17.739019
-100.0,12,17.750055
-180.0,20,17.769772
100.0,1,17.770859
100.0,1,17.771973
-50.0,7,17.778702
-370.0,39,17.816804
-80.0,10,17.826552
-10.0,3,17.829531
90.0,2,17.831511
-280.0,30,17.860366
-10.0,3,17.863285
-150.0,17,17.87951
60.0,5,17.884275
0.0,2,17.88654
-140.0,16,17.901311
-90.0,11,17.914162
100.0,1,17.915263
100.0,1,17.916347
30.0,8,17.924176
-60.0,8,17.931676
30.0,8,17.939193
10.0,10,17.948591
80.0,3,17.951399
90.0,2,17.953298
-140.0,16,17.968386
-20.0,4,17.972206
-10.0,3,17.975136
-80.0,19,17.993073
100.0,1,17.994091
-240.0,26,18.019452
90.0,2,18.02142
100.0,1,18.022436
-180.0,20,18.041369
-80.0,10,18.050849
-30.0,5,18.05579
0.0,2,18.057849
-70.0,9,18.06637
100.0,1,18.067387
-30.0,5,18.072146
-90.0,11,18.082353
80.0,3,18.085279
-130.0,15,18.09933
50.0,6,18.105065
0.0,2,18.106984
0.0,2,18.109154
90.0,2,18.11109
90.0,2,18.113008
-70.0,9,18.121248
90.0,2,18.125598
80.0,3,18.128455
60.0,5,18.133185
-70.0,9,18.141972
100.0,1,18.143027
-60.0,8,18.150429
-10.0,3,18.153282
-50.0,7,18.159789
30.0,8,18.167139
50.0,6,18.17265
-70.0,9,18.180993
-80.0,19,18.198578
80.0,3,18.201378
-30.0,5,18.206174
-100.0,12,18.217432
-80.0,10,18.226909
-30.0,5,18.234218
50.0,6,18.240245
-40.0,6,18.245844
-20.0,4,18.249586
-110.0,13,18.261929
-120.0,14,18.275035
100.0,1,18.276056
100.0,1,18.277052
0.0,11,18.287116
10.0,10,18.296627
-50.0,7,18.303123
-60.0,8,18.310738
-50.0,7,18.317241
60.0,5,18.322074
0.0,11,18.334745
-30.0,14,18.347721
-390.0,41,18.386053
90.0,2,18.387966
-70.0,9,18.396479
-20.0,4,18.40021
-110.0,13,18.412822
-160.0,18,18.42921
-150.0,26,18.456364
-40.0,6,18.462345
-70.0,9,18.470645
-90.0,11,18.481061
20.0,9,18.489309
-240.0,26,18.51383
-130.0,15,18.52783
60.0,5,18.532628
100.0,1,18.533694
90.0,2,18.535667
80.0,3,18.538579
80.0,3,18.541412
-10.0,3,18.546583
0.0,11,18.556905
0.0,2,18.559039
80.0,3,18.561933
100.0,1,18.563121
-160.0,18,18.580112
-180.0,29,18.607061
-50.0,7,18.613653
80.0,3,18.616513
-10.0,3,18.619492
-90.0,11,18.630722
60.0,5,18.635658
10.0,1,18.636759
-120.0,14,18.652419
-20.0,4,18.656219
60.0,5,18.661097
0.0,2,18.663024
-60.0,8,18.670337
40.0,7,18.677153
100.0,1,18.678189
100.0,1,18.679203
10.0,1,18.680236
0.0,2,18.682206
-70.0,9,18.690665
40.0,7,18.697179
80.0,3,18.700008
80.0,3,18.702812
-50.0,7,18.709355
-30.0,5,18.71408
-50.0,16,18.729244
40.0,7,18.735718
-120.0,23,18.759843
-230.0,25,18.783048
-100.0,12,18.794259
-70.0,9,18.802702
-20.0,4,18.806577
-70.0,9,18.814901
60.0,5,18.819696
-20.0,4,18.823538
80.0,3,18.826692
-140.0,16,18.841912
80.0,3,18.84498
-280.0,30,18.875173
-160.0,18,18.891834
100.0,1,18.892861
90.0,2,18.894819
-70.0,9,18.903012
60.0,5,18.907664
100.0,1,18.908646
-60.0,8,18.915937
-110.0,13,18.927741
-70.0,9,18.93596
-70.0,9,18.944696
60.0,5,18.949584
-220.0,24,18.974481
-20.0,4,18.97848
100.0,1,18.979478
-20.0,4,18.983229
-40.0,6,18.988988
50.0,6,18.994838
-90.0,11,19.00544
-100.0,12,19.016722
20.0,9,19.025498
60.0,5,19.03034
70.0,4,19.034105
-30.0,5,19.038752
100.0,1,19.039835
100.0,1,19.04085
90.0,2,19.043078
-20.0,4,19.046863
-50.0,16,19.062082
100.0,1,19.063085
100.0,1,19.06408
-70.0,9,19.07494
60.0,5,19.079794
-20.0,4,19.083617
-560.0,58,19.135874
10.0,1,19.137011
100.0,1,19.138043
-190.0,21,19.1574
50.0,6,19.163532
-140.0,16,19.180997
40.0,7,19.18782
-50.0,7,19.19487
-120.0,14,19.208126
-90.0,11,19.218382
